Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Sunshine,"Drug Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/110706789/sunshine,3.9,-1,Trad,"5.10d R",6,600,37.86461,-119.42215
Positivity,"Micro Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120585192/positivity,4.0,-1,Trad,5.13a,1,80,37.87742,-119.41867
Cream,"Ay. Cream > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107633177/cream,3.9,-1,Trad,5.11a,1,150,37.71478,-119.70107
"El Niño","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122243044/el-nino,4.0,-1,Trad,5.13b/c,25,2500,37.72954,-119.63438
"Space Invaders","Royal Arches Boulder Cracks > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106922131/space-invaders,4.0,-1,"Trad, TR",5.12a,1,40,37.74499,-119.56484
"Golden Years","4. Slab Happy Pinnacle > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108513574/golden-years,4.0,-1,Trad,5.12c,9,1000,37.73113,-119.62451
"Heart Route (Free)","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110644695/heart-route-free,4.0,-1,"Trad, Boulder","5.13b V10",26,,37.73051,-119.63828
"The Greenleaf p. 1","East Pillar of the Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114275125/the-greenleaf-p-1,4.0,-1,Sport,5.12b,1,100,37.71868,-119.71864
TRON,"Southeast Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107049788/tron,4.0,-1,Sport,"5.13b PG13",1,150,37.72855,-119.63636
"North Face","Dog Dome > Lembert Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/107686082/north-face,3.1,-1,Trad,5.8+,3,300,37.8844,-119.3447
Tourette's,"Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108256698/tourettes,3.0,-1,Trad,5.10b,1,110,37.84942,-119.43165
"The Lighter Side","West Face, Left > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106482657/the-lighter-side,4.0,-1,Sport,5.12b,1,90,37.86017,-119.42856
"Westie Face","Leaning Tower > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112909493/westie-face,3.8,-1,Trad,"5.13- R",8,1000,37.71281,-119.64769
"Are You Hard Enough?","1. Schultz's Ridge > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107095337/are-you-hard-enough,2.9,-1,Sport,5.10d,1,90,37.72843,-119.62458
"Mark of the Beast","1. Schultz's Ridge > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110316332/mark-of-the-beast,4.0,-1,Trad,5.13b,6,500,37.72843,-119.62458
Mahtah,"F. Liberty Cap > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113775020/mahtah,4.0,-1,Trad,5.12+,15,1500,37.7275,-119.53364
Ursula,"Dozier Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106498804/ursula,3.6,-1,Trad,"5.10c PG13",3,500,37.84942,-119.43165
"Pacific Ocean Wall","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122154623/pacific-ocean-wall,3.6,-1,"Trad, Aid","5.9+ A3+ R",28,2800,37.72954,-119.63438
"Scorched Earth","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107093819/scorched-earth,4.0,-1,"Trad, Aid","5.8 A4 PG13",15,1800,37.72954,-119.63438
Roulette,"Leaning Tower > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118190405/roulette,3.8,-1,"Trad, Aid","5.6 A3+ PG13",8,900,37.71281,-119.64769
Clementine,"Wildcat Point > Grand Canyon of the Tuolumne - north side > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119422465/clementine,4.0,-1,Trad,5.12b,4,400,37.92776,-119.44276
"Mr. Midwest","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119449092/mr-midwest,4.0,-1,Trad,"5.13 PG13",15,1800,37.73051,-119.63828
"Finger Crack","Finger Crack Boulder > Camp 4 Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106049459/finger-crack,3.3,-1,"Trad, Boulder","5.10b V1",1,17,37.74247,-119.60547
"Mark of the Shark","Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122273177/mark-of-the-shark,4.0,-1,Trad,"5.11a PG13",2,95,37.72288,-119.69922
"Cucamonga Honey","West Face > Lembert Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105962651/cucamonga-honey,3.4,-1,Trad,"5.10b PG13",2,150,37.87812,-119.35278
"The Xue Way","4. South Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120947867/the-xue-way,4.0,-1,"Trad, Aid","5.12a C0",20,2500,37.73964,-119.53518
"Takin' A Ride","Lower Tier > Mount Savage > Southern Yosemite > Yosemite National Park > California",https://www.mountainproject.com/route/120683955/takin-a-ride,4.0,-1,"Sport, TR",5.10a,1,100,37.50945,-119.64918
Disintegration,"West Face > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105991086/disintegration,3.0,-1,"Sport, Alpine",5.10d,1,50,37.8846,-119.40825
"West Buttress","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/121681353/west-buttress,4.0,-1,"Trad, Aid","5.9 A3",21,2100,37.73051,-119.63828
"Serrated Edge","West Face > Mariuolumne Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106870723/serrated-edge,3.2,-1,Trad,5.10c,4,500,37.8623,-119.42265
"Fatty Can't Fit","Wawona Dome > Wawona > Southern Yosemite > Yosemite National Park > California",https://www.mountainproject.com/route/114278358/fatty-cant-fit,4.0,-1,Trad,5.10b,3,350,37.55384,-119.61664
"Book of Hate","Elephant's Graveyard > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114315261/book-of-hate,4.0,-1,Trad,5.13d,1,150,37.71673,-119.71214
"The Greenleaf p. 2","East Pillar of the Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114275157/the-greenleaf-p-2,4.0,-1,Trad,5.12c,2,60,37.71868,-119.71864
"Random Blessings","4. Slab Happy Pinnacle > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110245159/random-blessings,4.0,-1,Trad,"5.10d PG13",8,900,37.73113,-119.62451
"The Silent Freeway","4. Slab Happy Pinnacle > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106789141/the-silent-freeway,4.0,-1,Trad,5.10d,1,140,37.73113,-119.62451
"The Cobra","Central Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/121524822/the-cobra,3.3,-1,Trad,"5.11 R",8,,37.74724,-119.57128
"Riding on the Wind","R. The Widow's Tears Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/116665216/riding-on-the-wind,3.8,-1,Trad,5.11+,10,1200,37.70879,-119.66567
Resurrection,"Hetch Hetchy Dome > Hetch Hetchy > Yosemite National Park > California",https://www.mountainproject.com/route/119513779/resurrection,4.0,-1,Trad,5.12c,17,1800,37.96477,-119.75489
"Evil Sede","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112795745/evil-sede,3.8,-1,Sport,5.12d,1,80,37.71944,-119.71928
"Top Gun","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119481615/top-gun,4.0,-1,"Trad, Alpine",5.13d,1,60,37.83546,-119.4577
"Fun n' Done","Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122321716/fun-n-done,4.0,-1,Trad,5.10d,1,35,37.72288,-119.69922
"Grenade Launcher","Puppy Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106491868/grenade-launcher,3.8,-1,Trad,5.12c,1,50,37.87456,-119.34524
"Three Stone Corner","Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122324055/three-stone-corner,3.2,-1,Trad,5.8,1,95,37.72288,-119.69922
"Power Point","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/121577216/power-point,4.0,-1,Trad,"5.11+ PG13",5,750,37.71439,-119.63469
Neptune,"3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120817875/neptune,4.0,-1,"Trad, Aid","5.10 A4+",22,3000,37.72954,-119.63438
"Devil Waves","Western Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118692750/devil-waves,4.0,-1,Sport,5.11b,1,120,37.74873,-119.57265
"Squeeze Me","Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122319970/squeeze-me,3.3,-1,Trad,5.10,2,230,37.72288,-119.69922
"Growing Up","4. South Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113149987/growing-up,3.8,-1,"Trad, Aid","5.13a A0",21,2000,37.73964,-119.53518
"Rock Neurotic","Southeast Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111207056/rock-neurotic,4.0,-1,Sport,"5.11a R",1,120,37.72855,-119.63636
"The Unchaste","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106678991/the-unchaste,3.4,-1,"Trad, Sport",5.10b,3,400,37.67875,-119.74886
"Quiet Desperation","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/114652050/quiet-desperation,3.6,-1,"Trad, Alpine","5.9 R",7,600,37.83546,-119.4577
"It takes a Village","Original climb list > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117867722/it-takes-a-village,4.0,-1,Trad,5.11d,5,500,37.91596,-119.44074
"Open Your Eyes","Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119894736/open-your-eyes,4.0,-1,Trad,5.11c,1,110,37.72439,-119.70063
"Steppin' Out","Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106744090/steppin-out,3.5,-1,Trad,5.10d,3,300,37.72439,-119.70063
"Acapulco Gold","Drug Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/111971976/acapulco-gold,4.0,-1,Trad,"5.12c R",5,600,37.86461,-119.42215
"First Blood","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113969835/first-blood,4.0,-1,Sport,5.13a,1,100,37.71944,-119.71928
"Loco Yokel","West Face, Left > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/109402090/loco-yokel,3.5,-1,Trad,5.10d,2,230,37.86017,-119.42856
"Owl Roof","The Owl > Ar. The Owl Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105877580/owl-roof,4.0,-1,Trad,5.12c,1,,37.7284,-119.70862
"Splitter boulder hand crack","Original climb list > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117985686/splitter-boulder-hand-crack,4.0,-1,Trad,5.10a,1,80,37.91596,-119.44074
"Mojo Rising","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/116123565/mojo-rising,4.0,-1,Trad,5.11b,4,410,37.7323,-119.56492
"The Higher Truth","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/116067590/the-higher-truth,4.0,-1,Trad,5.12c,1,130,37.71944,-119.71928
"Black Fly","Lower Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118762097/black-fly,4.0,-1,Sport,5.13,1,70,37.73908,-119.58843
"Pretty in Pinkpoint, P2","West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108253914/pretty-in-pinkpoint-p2,4.0,-1,Sport,5.12c,1,50,37.85505,-119.42899
"Comfortably Numb","West Face > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105865990/comfortably-numb,3.0,-1,"Trad, Alpine",5.10c,1,80,37.8846,-119.40825
"Golden Age","South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/123014052/golden-age,4.0,-1,"Sport, Aid","5.11c A0",1,115,37.86966,-119.43991
"Spire it up (first 2 pitches)","3. Higher Cathedral Spire > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111967676/spire-it-up-first-2-pitches,4.0,-1,Trad,5.13-,2,200,37.71404,-119.63226
"Pink Dream","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106263216/pink-dream,3.5,-1,Trad,5.10-,2,300,37.71483,-119.71477
"Body and Soul","South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106603004/body-and-soul,4.0,-1,Trad,"5.12b R",1,,37.86966,-119.43991
"Iced Earth","East Pillar of the Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114275100/iced-earth,4.0,-1,Sport,5.12d,1,110,37.71868,-119.71864
