Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Austrom","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120571158/the-austrom,3.3,-1,Trad,5.11c,4,400,49.66932,-123.15753
Crankypots,"Funarama > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122498194/crankypots,3.2,-1,Trad,5.10c,1,60,49.7061,-123.1401
"Public Image","The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109405956/public-image,3.1,-1,Trad,5.11c,4,400,49.6876,-123.1352
"Allright for Me","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117592018/allright-for-me,2.9,-1,"Trad, TR",5.10d,1,82,49.70087,-123.11425
"Arctic Outflow","Shannon Springs Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119215950/arctic-outflow,3.2,-1,Trad,5.10a,1,90,49.67162,-123.15714
"Deadend Dihedral","The Dihedrals > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106024033/deadend-dihedral,3.1,-1,Trad,"5.12b PG13",3,400,49.6814,-123.1482
"Midnight Run","Tantalus Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105880822/midnight-run,3.1,-1,"Trad, Sport",5.12a/b,10,680,49.6797,-123.1503
"Maker's Mark","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114385966/makers-mark,3.3,-1,Trad,5.11c,2,150,49.70087,-123.11425
Kashmir,"Kashmir Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111983947/kashmir,3.3,-1,Sport,5.11c,1,90,49.68313,-123.14363
"Hungry Hungry Hippos","Gonzales Creek Wall > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114550111/hungry-hungry-hippos,3.3,-1,Trad,5.11a,2,115,49.66045,-123.17076
"Science Friction","Starr Wall > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122868383/science-friction,3.3,-1,Sport,5.11d,1,60,49.68214,-123.15604
"Cotton Mouth","The Prow Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106892459/cotton-mouth,3.3,-1,Trad,5.10b,1,100,49.6867,-123.135
"Who's Next?","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107609287/whos-next,3.3,-1,Sport,5.12c,1,70,49.7224,-123.1025
"Loki's Hiding","Commune > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119481026/lokis-hiding,2.8,-1,Sport,5.9,1,98,49.64551,-123.20855
Ghostdancing,"Grand Wall Base Area > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108253145/ghostdancing,3.2,-1,Trad,5.11c,3,400,49.6827,-123.1482
"The Little Baby","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111934979/the-little-baby,3.2,-1,Trad,5.8,1,30,49.706,-123.1403
"King of Rock","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118356666/king-of-rock,2.8,-1,Trad,5.12c,1,45,49.706,-123.1403
"Knacker Cracker","Grand Wall Base Area > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108283282/knacker-cracker,3.5,-1,Trad,5.11b,1,80,49.6827,-123.1482
Animal,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523527/animal,3.4,-1,Sport,5.12c,1,,49.6437,-123.2121
"Pin Up","Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117640725/pin-up,3.2,-1,Trad,5.10b,4,400,49.66841,-123.16594
"True Love","Boulder Gully > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113658656/true-love,3.3,-1,Sport,5.12b,1,110,49.7098,-123.1406
"Coitus Interruptus","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108266481/coitus-interruptus,3.0,-1,Trad,5.12b,1,85,49.6446,-123.2052
Persistance,"Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110786617/persistance,3.0,-1,Trad,5.11,1,100,49.70087,-123.11425
Morpheus,"The West Wing > The Sanctuary > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107539257/morpheus,3.2,-1,Sport,5.12a,1,70,49.7111,-123.1098
"Where's Roxie","Fatty Bolger and Ferret's Folly > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106880420/wheres-roxie,3.2,-1,"Sport, TR",5.11a,1,80,49.7068,-123.142
"Warriors of the Wasteland","The Dihedrals > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110716062/warriors-of-the-wasteland,3.0,-1,Trad,"5.12b PG13",8,700,49.6814,-123.1482
"Tessticles and Egos","The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457089/tessticles-and-egos,3.0,-1,Sport,5.11b,1,60,49.71393,-123.09943
"The Querculator","Quercus Cliff > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108264620/the-querculator,2.9,-1,Sport,5.12a/b,1,90,49.64581,-123.20929
Betazoid,"The Milkman's Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107786091/betazoid,3.0,-1,Sport,5.12b,1,35,49.6458,-123.2052
"Pages Edge","Parkland > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114468012/pages-edge,3.1,-1,Sport,5.10c,1,,49.71443,-123.10324
"Neighbourhood Bully","Starr Wall > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109289170/neighbourhood-bully,2.9,-1,Trad,5.11a,1,,49.68214,-123.15604
"The Body Snatcher","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112115530/the-body-snatcher,2.8,-1,Trad,5.10b,1,110,49.7049,-123.1378
"The Black Book","Bulletheads South > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106215042/the-black-book,3.0,-1,Trad,5.11a,1,90,49.67672,-123.15268
"Jangling Ball Wall","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114155322/jangling-ball-wall,3.0,-1,Trad,"5.11a PG13",1,90,49.7049,-123.1378
"Too Pink to Think","Bughouse Heights > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114154034/too-pink-to-think,3.0,-1,Trad,5.11b,1,82,49.70581,-123.13908
Sodbuster,"Grub Street > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120083201/sodbuster,3.1,-1,Trad,5.10b,1,100,49.68213,-123.15665
"Do I Look Fat In This?","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119130324/do-i-look-fat-in-this,3.0,-1,Trad,5.9+,1,95,49.64971,-123.19367
"Wet Dream","Cabin Boy's Office > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113464488/wet-dream,3.0,-1,Trad,5.10a,1,70,49.70722,-123.14054
"Sad Noodle","Valley of the Lost Tribe > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113212559/sad-noodle,3.0,-1,Trad,5.9,1,,49.64554,-123.20845
"Happy Hour","The Lounge > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107780538/happy-hour,3.0,-1,Sport,5.10b,1,12,49.98976,-123.31127
"Pink Panther","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111730442/pink-panther,2.9,-1,Sport,5.11c,1,,49.70461,-123.14131
"XTC Crack","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108258658/xtc-crack,2.8,-1,Trad,5.11b,1,60,49.6945,-123.12156
"Ludovico Technique","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114397631/ludovico-technique,2.9,-1,Trad,5.11b,1,60,49.70087,-123.11425
"Daydream Believer","Ronin's Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106427909/daydream-believer,3.0,-1,Trad,5.10b,1,90,49.7035,-123.1376
"Bidding War","Backside Area > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120730192/bidding-war,2.8,-1,Sport,5.10a,1,80,49.66778,-123.16411
"St. Vitus' Direct","The Apron > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122946369/st-vitus-direct,3.1,-1,Trad,5.10a,1,75,49.6863,-123.14736
"Gone Surfin'","The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109405975/gone-surfin,3.0,-1,Trad,5.11a,2,200,49.6876,-123.1352
"Eviction Notice","Backside Area > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120730139/eviction-notice,3.0,-1,Trad,5.10b,1,80,49.66778,-123.16411
"Everything Under The Sun","The Solarium > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107615399/everything-under-the-sun,3.1,-1,Trad,5.10b,3,300,49.6839,-123.1367
Dirtbaggers,"The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457747/dirtbaggers,3.0,-1,Sport,5.11a,1,60,49.71393,-123.09943
"The Shaman","The Shaman > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105950155/the-shaman,3.0,-1,"Trad, Sport",5.10a,2,150,49.6458,-123.2072
SpotDaFly,"Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120508740/spotdafly,2.8,-1,Sport,5.11a,1,45,49.70407,-123.14261
"Heavy Charge","Sugarloaf > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110915363/heavy-charge,2.9,-1,"Trad, TR",5.11,1,50,49.6457,-123.20551
"Virgin Soil","Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107142568/virgin-soil,3.0,-1,Trad,5.10c,1,80,49.70856,-123.14147
Liftoff,"Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120571447/liftoff,3.0,-1,Trad,5.10b,2,,49.66932,-123.15753
Exsanguinator,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120880697/exsanguinator,2.9,-1,Trad,5.10c,1,90,49.7049,-123.1378
"Teddy Bear's Picnic","The Prow Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109397495/teddy-bears-picnic,3.0,-1,Trad,5.13a,6,500,49.6867,-123.135
"The Apprentice","Upper Papoose Wall > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120730088/the-apprentice,3.0,-1,Sport,5.9,1,75,49.66893,-123.1645
"Two Rats and  a Titmouse","Bulletheads South > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111035805/two-rats-and-a-titmouse,3.0,-1,Sport,5.11a,3,350,49.67672,-123.15268
"Pound of Flesh","Highlander > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113306593/pound-of-flesh,3.0,-1,Trad,5.11b,1,60,49.75047,-123.10892
"Buried Treasures","Neverland > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119390315/buried-treasures,3.0,-1,Sport,5.11a,1,60,49.72096,-123.13171
"Piece of Cake","Parkland > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114467739/piece-of-cake,3.0,-1,Sport,5.11a,1,,49.71443,-123.10324
"Drain Evader","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109053106/drain-evader,2.9,-1,"Trad, TR",5.10c,1,72,49.7049,-123.1378
"Not Too Slabby","Backside Area > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117304725/not-too-slabby,3.0,-1,Trad,5.11a,1,95,49.66778,-123.16411
"Middle Aged Madness","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461541/middle-aged-madness,3.3,-1,Sport,5.12a,1,,49.71458,-123.10327
"19th nervous breakdown","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121285661/19th-nervous-breakdown,3.0,-1,Trad,5.10a,1,90,49.66932,-123.15753
"Don't Antiheasel Your Weasel","Bulletheads, Central > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123219219/dont-antiheasel-your-weasel,3.0,-1,Sport,5.11b,1,100,49.6807,-123.1474
"Young Blood","Cacodemon Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122536682/young-blood,3.3,-1,Sport,5.13a,1,,49.6867,-123.13487
"Dark Matter","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120571370/dark-matter,3.0,-1,Trad,5.10b,2,,49.66932,-123.15753
"Five-star Crack","Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122607808/five-star-crack,3.2,-1,Trad,"5.12a PG13",1,60,49.70407,-123.14261
"Jacob's Ladder","Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110901407/jacobs-ladder,3.0,-1,Sport,5.12b,1,50,49.7081,-123.141
"High and Dry","The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111873402/high-and-dry,3.0,-1,Trad,5.9,1,100,49.6876,-123.1352
"The Magician","Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120771449/the-magician,3.0,-1,Sport,5.11a,1,,49.70407,-123.14261
"Snakes and Ladders","Gonzales Creek Wall > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114550343/snakes-and-ladders,3.0,-1,Trad,5.11a,4,320,49.66045,-123.17076
"Voodoo Amour","The Apron > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111845623/voodoo-amour,3.4,-1,Trad,5.11d,7,600,49.6863,-123.14736
Firewater,"The Longhouse > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119440945/firewater,3.0,-1,Trad,"5.10a PG13",1,50,49.67869,-123.12722
"The Dean Channel","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123050337/the-dean-channel,3.0,-1,Trad,5.11b,6,440,49.6945,-123.12156
"Skyline Arête","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117256380/skyline-arete,3.0,-1,"Sport, Aid","5.11a A0",1,130,49.6945,-123.12156
"Chink in the Barrel","The Longhouse > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121103554/chink-in-the-barrel,3.4,-1,Trad,5.11a,1,50,49.67869,-123.12722
"Going Separate Ways (Left)","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122937532/going-separate-ways-left,2.8,-1,Trad,5.10b,1,88,49.64971,-123.19367
"Cannabis Wall","Tantalus Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119743568/cannabis-wall,2.8,-1,"Trad, Aid","5.13b C2",5,,49.6797,-123.1503
"Cockhair Crack","Runestone Wall > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117675779/cockhair-crack,3.0,-1,Sport,5.10c,1,50,49.70805,-123.1413
"The Royal Flush","Altamont > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120700433/the-royal-flush,3.0,-1,Trad,5.9,1,80,49.64454,-123.21167
"Whiskers of the Observer","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108261879/whiskers-of-the-observer,3.0,-1,Sport,5.11c,1,85,49.6446,-123.2052
"Twick or tweet","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122903288/twick-or-tweet,3.4,-1,Sport,5.11a/b,1,95,49.7224,-123.1025
"Beat the Clock","The Milkman's Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108303899/beat-the-clock,3.0,-1,Sport,5.11d,1,45,49.6458,-123.2052
Cliptomaniac,"The Pillar of Payan > The Valley of Shaddai > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106240413/cliptomaniac,3.0,-1,Sport,5.11d,1,120,49.6416,-123.2009
"Fatty Bolger","Fatty Bolger and Ferret's Folly > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106880333/fatty-bolger,3.0,-1,"Trad, Sport",5.11a,1,90,49.7068,-123.142
Pamplemousse,"Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106584181/pamplemousse,3.0,-1,"Trad, Sport",5.12b,3,,49.66841,-123.16594
"Avalon Connection","Avalon Connection > The Valley of Shaddai > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107756745/avalon-connection,3.0,-1,Trad,5.10c,3,180,49.6416,-123.2009
"Big Momma's Rock","The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457722/big-mommas-rock,2.8,-1,Sport,5.10b/c,1,60,49.71393,-123.09943
"Forgive My Trespasses","Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121245842/forgive-my-trespasses,3.3,-1,Trad,5.10b,5,240,49.66841,-123.16594
"Into the Blue","The West Wing > The Sanctuary > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106060842/into-the-blue,2.9,-1,Sport,5.10b,1,60,49.7111,-123.1098
"The Green Slime Line","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118629807/the-green-slime-line,2.8,-1,Trad,5.10b,1,115,49.7049,-123.1378
"The Legend of Wountie","The Estuary > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122448303/the-legend-of-wountie,3.0,-1,Sport,5.11a,4,250,49.83187,-123.14638
Retrospect,"Bulletheads, Central > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123137402/retrospect,3.0,-1,Trad,5.11b,5,375,49.6807,-123.1474
"Fun Face","Parkland > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114467883/fun-face,2.8,-1,Sport,5.10a,1,,49.71443,-123.10324
"Seven Habits of Highly Annoying People","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120714932/seven-habits-of-highly-annoying-people,3.0,-1,Trad,5.10c,1,100,49.64971,-123.19367
Cassiopeia,"The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120266808/cassiopeia,3.0,-1,Trad,5.11a,1,115,49.6876,-123.1352
"Space Cowboys","Clint Eastwood Crag > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117730817/space-cowboys,3.0,-1,Sport,5.10b,3,215,49.99499,-123.31124
"Air B.C. Direct","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118134157/air-bc-direct,3.0,-1,Sport,5.11d,1,85,49.6437,-123.2121
"Here Today, Spawn Tomorrow","The Estuary > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122448343/here-today-spawn-tomorrow,3.0,-1,Sport,5.12a,1,60,49.83187,-123.14638
Koto,"Art Exhibit > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121992831/koto,3.0,-1,Sport,5.11+,1,60,49.76215,-123.13118
"Down the Hatch","The Estuary > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122448365/down-the-hatch,3.3,-1,Sport,5.10d,1,60,49.83187,-123.14638
Lycanthropy,"Gobsmacking Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117314738/lycanthropy,3.0,-1,Trad,5.11d,2,,49.6684,-123.15825
"Usual Panic","Up Among the Firs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112115780/usual-panic,3.0,-1,Sport,5.10d,1,65,49.646,-123.2129
Bloodwork,"Clint Eastwood Crag > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117730840/bloodwork,3.0,-1,Sport,5.11a,3,180,49.99499,-123.31124
"Battle of the Balrog","Isengard > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117395427/battle-of-the-balrog,3.0,-1,Trad,5.10c,1,50,49.65904,-123.17016
"Squampton Sticker on a Rollls Royce","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461512/squampton-sticker-on-a-rollls-royce,3.0,-1,Sport,5.11c,1,,49.71458,-123.10327
"Whine and Cheese","Parkland > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114467714/whine-and-cheese,3.5,-1,Sport,5.12a/b,1,,49.71443,-123.10324
Elitepisst,"Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461522/elitepisst,3.5,-1,Sport,5.12d,1,,49.71458,-123.10327
"Cruising the Cableways","Gondolarium > Wrinkle Dome > Gondola Area > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118994072/cruising-the-cableways,3.0,-1,Trad,5.10d,2,150,49.67283,-123.13869
"Recommended by the Sturgeon General","The Redd > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122723661/recommended-by-the-sturgeon-general,3.2,-1,Sport,5.11c,1,75,49.82867,-123.14479
"A Balancing Act","AMO Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108250681/a-balancing-act,3.0,-1,Sport,5.10d,1,80,49.67242,-123.15689
"Hunters Moon","Gobsmacking Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106148284/hunters-moon,3.0,-1,Trad,5.11d,2,180,49.6684,-123.15825
"The Dividing Line","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107609269/the-dividing-line,3.0,-1,Sport,5.11c,1,70,49.7224,-123.1025
"Where are they now?","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107609257/where-are-they-now,3.0,-1,Sport,5.12b,1,80,49.7224,-123.1025
Crosstrainer,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122779406/crosstrainer,3.0,-1,Sport,"5.11c PG13",1,75,49.6437,-123.2121
"Hot Chode","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107538913/hot-chode,3.0,-1,Sport,5.12b,1,70,49.7224,-123.1025
"Cowboys and Indians","The Sheriff's Badge > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122340299/cowboys-and-indians,3.0,-1,"Trad, Aid","5.6 A3",6,,49.686,-123.1415
"Attack of the Arc’gucci Clones","The Apron > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118849774/attack-of-the-arcgucci-clones,3.0,-1,Trad,5.12a,6,390,49.6863,-123.14736
"Say-Noth-Ka Arête","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120571531/say-noth-ka-arete,3.0,-1,Sport,5.12a,1,115,49.66932,-123.15753
Monoceros,"The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121115871/monoceros,3.0,-1,Trad,5.12-,4,500,49.6876,-123.1352
batcave,"Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122310931/batcave,3.0,-1,Trad,"5.9- X",1,60,49.706,-123.1403
"Vital Transformation","White Cliff > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121057056/vital-transformation,3.0,-1,Trad,5.12c,1,65,49.67972,-123.1457
"Asian Princess Hates Left Turns","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119475801/asian-princess-hates-left-turns,3.0,-1,Trad,5.9,1,60,49.706,-123.1403
"Outside Edge","Burning Man Corner (North) > The Zip > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122459170/outside-edge,3.0,-1,Trad,5.8,1,,49.70577,-123.14277
"The Never Ending Traverse","The Dihedrals > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119208330/the-never-ending-traverse,3.0,-1,Trad,5.11b,2,250,49.6814,-123.1482
Kashrunner,"Kashmir Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121080288/kashrunner,3.0,-1,Trad,5.13b,4,250,49.68313,-123.14363
"Flight of the Goomba","Mycology Rock > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121992736/flight-of-the-goomba,3.5,-1,Sport,5.12a,1,60,49.78403,-123.13264
"The Year Of The Snake","Cacodemon Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120263349/the-year-of-the-snake,3.0,-1,Trad,"5.13b X",1,90,49.6867,-123.13487
"Force Ten","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120264423/force-ten,3.0,-1,Sport,5.13d,1,,49.6437,-123.2121
"Bruce Lee Vs. The Kiss Army","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106669961/bruce-lee-vs-the-kiss-army,3.0,-1,Trad,"5.13a R",1,,49.706,-123.1403
